row_id,appendix_table,source_group,descriptive_name,author_market_code,appendix_exchange,appendix_currency,appendix_multiplier,post_alias_provider_status,databento_dataset,continuous_symbol_candidate,provider_metadata_safe_window_start,provider_metadata_safe_window_end,symbology_status,selected_instrument_id,selected_dated_raw_symbol,definition_status,provider_exchange,provider_currency,provider_group,provider_asset,security_type,instrument_class,activation,expiration,maturity_year,maturity_month,maturity_day,unit_of_measure,unit_of_measure_qty,min_price_increment,min_price_increment_amount,contract_multiplier,exchange_normalization_status,currency_normalization_status,multiplier_semantics_status,active_listed_status_as_of_provider_metadata_window,dated_contract_selection_status,contract_identity_static_result,next_required_gate,market_row_access_status,ohlcv_download_authorized,strategy_use_status,substitution_policy,notes
APPENDIX_C_181_002,181,Metal and crypto futures,Copper,HG,NYMEX,USD,25000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,HG.c.0,2026-05-27,2026-05-29,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW,42004057,HGM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCEC,USD,HG,HG,FUT,F,2024-06-27T21:30:00Z,2026-06-26T17:00:00Z,2026,6,255,LBS,25000,0.0005,0.00125,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW
APPENDIX_C_181_003,181,Metal and crypto futures,Gold (micro),MGC,NYMEX,USD,10,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,MGC.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42008160,MGCM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCEC,USD,GC,MGC,FUT,F,2024-06-27T21:30:00Z,2026-06-26T17:30:00Z,2026,6,255,TRYOZ,10,0.1,0.1,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_181_004,181,Metal and crypto futures,Iron,SCI,SGX,USD,100,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,IFLL.IMPACT,SCI.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,5087602,SCI EX!,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,IFLO,NOK,,SCI,FUT,F,,,2026,5,27,share,1,0.01,,2147483647,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT,REVIEW_REQUIRED_CURRENCY_MISMATCH,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY,REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,REVIEW_REQUIRED_EXCHANGE_NORMALIZATION_CONFLICT; REVIEW_REQUIRED_CURRENCY_MISMATCH; REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY; REVIEW_REQUIRED_ACTIVE_LISTED_FIELDS_INCOMPLETE
APPENDIX_C_181_005,181,Metal and crypto futures,Palladium,PA,NYMEX,USD,100,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,PA.c.0,2026-05-27,2026-05-29,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW,4127885,PAM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,PD,PA,FUT,F,2023-07-14T21:30:00Z,2026-06-26T17:00:00Z,2026,6,255,TRYOZ,100,0.5,0.5,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW
APPENDIX_C_181_006,181,Metal and crypto futures,Platinum,PL,NYMEX,USD,50,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,PL.c.0,2026-05-27,2026-05-29,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW,42005224,PLM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,PL,PL,FUT,F,2026-03-27T21:30:00Z,2026-06-26T17:05:00Z,2026,6,255,TRYOZ,50,0.1,0.5,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW
APPENDIX_C_181_007,181,Metal and crypto futures,Silver,SI,NYMEX,USD,1000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,SI.c.0,2026-05-27,2026-05-29,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW,42026286,SIM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCEC,USD,SI,SI,FUT,F,2025-02-07T22:30:00Z,2026-06-26T17:25:00Z,2026,6,255,TRYOZ,5000,0.005,0.005,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW; REVIEW_REQUIRED_APPENDIX_MULTIPLIER_DIFFERS_FROM_DATABENTO_UNIT_QTY
APPENDIX_C_181_008,181,Metal and crypto futures,Bitcoin (micro),MBT,CME,USD,0.1,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,MBT.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42013708,MBTK6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,BF,MBT,FUT,F,2025-11-28T22:01:00Z,2026-05-29T15:00:00Z,2026,5,255,IPNT,0.1,5,0.5,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_181_009,181,Metal and crypto futures,Ethereum,ETHUSDRR,CME,USD,50,DATABENTO_ALIAS_STATIC_MAPPING_RESOLVED_NOT_DATA_READY,GLBX.MDP3,ETH.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42089456,ETHK6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,EZ,ETH,FUT,F,2025-11-28T22:01:00Z,2026-05-29T15:00:00Z,2026,5,255,IPNT,50,0.5,0.25,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_182_001,182,Energy futures,Brent Crude last day,BZ,NYMEX,USD,1000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,BZ.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,370522,BZN6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,OP,BZ,FUT,F,2018-10-31T21:30:00Z,2026-05-29T18:30:00Z,2026,7,255,BBL,1000,0.01,0.1,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_182_002,182,Energy futures,WTI Crude (mini),QM,NYMEX,USD,500,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,QM.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,3159,QMN6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,CL,QM,FUT,F,2020-11-18T22:30:00Z,2026-06-18T18:30:00Z,2026,7,255,BBL,500,0.025,0.0125,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_182_003,182,Energy futures,Gas last day,HH,NYMEX,USD,10000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,HH.c.0,2026-05-27,2026-05-29,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW,43947,HHN6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,NG,HH,FUT,F,2017-12-15T22:30:00Z,2026-06-26T18:30:00Z,2026,7,255,MMBTU,10000,0.001,0.01,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_DATED_CONTRACT_SELECTED_BUT_CONTRACT_IDENTITY_REQUIRES_REVIEW_OR_FAIL_CLOSED,CONTRACT_IDENTITY_REVIEW_OR_PRODUCT_SPEC_RECONCILIATION_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,PASS_SELECTED_LATEST_FRONT_INSTRUMENT_ID_BUT_MULTIPLE_INTERVALS_REQUIRE_ROLL_BOUNDARY_REVIEW
APPENDIX_C_182_004,182,Energy futures,Gasoline,RB,NYMEX,USD,42000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,RB.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,258289,RBM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,CL,RB,FUT,F,2022-11-30T22:30:00Z,2026-05-29T18:30:00Z,2026,6,255,GAL,42000,0.0001,0.00042,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_182_005,182,Energy futures,Henry Hub Gas (mini),QG,NYMEX,USD,2500,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,QG.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,1245,QGN6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,NG,QG,FUT,F,2020-11-23T22:30:00Z,2026-06-25T18:30:00Z,2026,7,255,MMBTU,2500,0.005,0.0125,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_182_006,182,Energy futures,Heating Oil,HO,NYMEX,USD,42000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,HO.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,371168,HOM6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XNYM,USD,CL,HO,FUT,F,2022-11-30T22:30:00Z,2026-05-29T18:30:00Z,2026,6,255,GAL,42000,0.0001,0.00042,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_183_001,183,Agricultural futures,Bloomberg Commodity,AIGCI,ECBOT,USD,100,DATABENTO_NO_COVERAGE_CANDIDATE_FAIL_CLOSED,,,2026-05-27,2026-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,PRESERVED_FAIL_CLOSED_NOT_IN_69_DATABENTO_STATIC_PROVIDER_CANDIDATES,SEPARATE_PROVIDER_COVERAGE_OR_ALIAS_NORMALIZATION_GATE_REQUIRED,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Row preserved from post-alias provider coverage patch; not part of the 69-candidate contract identity attempt.
APPENDIX_C_183_002,183,Agricultural futures,Cheese,CSC,GLOBEX,USD,20000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,CSC.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42005618,CSCK6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,DC,CSC,FUT,F,2024-06-04T21:30:00Z,2026-06-02T17:10:00Z,2026,5,255,LBS,20000,0.001,0.02,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_183_003,183,Agricultural futures,Corn,ZC,ECBOT,USD,5000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,ZC.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,495552,ZCN6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCBT,USD,ZC,ZC,FUT,F,2022-12-14T22:30:00Z,2026-07-14T17:01:00Z,2026,7,255,BU,5000,0.25,1,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
APPENDIX_C_183_004,183,Agricultural futures,Feeder Cattle,GF,GLOBEX,USD,50000,DATABENTO_EXACT_METADATA_CANDIDATE_NOT_DATA_READY,GLBX.MDP3,GF.c.0,2026-05-27,2026-05-29,PASS_ONE_FRONT_INSTRUMENT_ID_FROM_CONTINUOUS_SYMBOL_SAFE_WINDOW,42006627,GFQ6,PASS_DEFINITION_METADATA_PRESENT_FOR_SELECTED_INSTRUMENT_ID,XCME,USD,GF,GF,FUT,F,2025-06-06T21:30:00Z,2026-08-27T17:00:00Z,2026,8,255,LBS,50000,0.025,0.0125,2147483647,PASS_STATIC_EXCHANGE_NORMALIZATION,PASS_STATIC_CURRENCY_MATCH,PASS_APPENDIX_MULTIPLIER_MATCHES_DATABENTO_CONTRACT_FIELD,PASS_ACTIVE_LISTED_AT_PROVIDER_METADATA_ASOF_FROM_DATABENTO_DEFINITION,SELECTED_LATEST_FRONT_DATED_CONTRACT_FROM_DATABENTO_CONTINUOUS_SAFE_WINDOW,STATIC_CONTRACT_IDENTITY_AND_DATED_CONTRACT_SELECTED_NOT_MARKET_READY,SESSION_ROLL_PROVIDER_CONDITION_AND_DATA_INTAKE_SHAPE_GATE_BEFORE_OHLCV,NO_MARKET_ROW_ACCESS,NO,NOT_STRATEGY_INPUT_NOT_BACKTEST_READY,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Provider definition and continuous-front symbology selected a dated contract; still not OHLCV/data-ready.
