gate,window_label,evidence_class_before_reconciliation,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_year,entry_raw_symbol,exit_raw_symbol,entry_continuous_close,exit_continuous_close,price_change_points,capped_forecast,unit_no_ladder_contracts,m1_ladder_contracts,unit_side,m1_ladder_side,unit_position_bucket,m1_ladder_position_bucket,unit_position_change_from_previous_pnl_row,m1_ladder_position_change_from_previous_pnl_row,unit_total_fee_sides,m1_ladder_total_fee_sides,unit_gross_pnl_usd,unit_estimated_etf_fee_usd,unit_net_after_etf_fees_usd,m1_ladder_gross_pnl_usd,m1_ladder_estimated_etf_fee_usd,m1_ladder_net_after_etf_fees_usd,net_delta_m1_ladder_minus_unit_usd,gross_delta_m1_ladder_minus_unit_usd,fee_delta_m1_ladder_minus_unit_usd,unit_cumulative_net_after_etf_fees_usd,m1_ladder_cumulative_net_after_etf_fees_usd,same_input_status,lane,s27_opposes_trend,relative_volatility_v,quantile_q,vol_multiplier_m_ewma10,s27_trend_forecast_proxy_fast_minus_slow,s26_raw_forecast,adjusted_raw_forecast,forecast_status
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T04:00:00Z,2024-05-22T05:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.25,110.234375,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.001776372921696634,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T05:00:00Z,2024-05-22T06:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.234375,110.203125,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.011600915281150037,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T06:00:00Z,2024-05-22T07:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.203125,110.046875,-0.15625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.02856727685410476,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T07:00:00Z,2024-05-22T08:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.046875,110.046875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.12321151790274598,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T08:00:00Z,2024-05-22T09:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.046875,110.0625,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.08214101193516399,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T09:00:00Z,2024-05-22T10:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.0625,110.046875,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.04434400795678073,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T10:00:00Z,2024-05-22T11:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.046875,110.046875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.03997933863786329,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T11:00:00Z,2024-05-22T12:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.046875,109.953125,-0.09375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.026652892425261143,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T12:00:00Z,2024-05-22T13:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,109.953125,109.96875,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.08026859495018357,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T13:00:00Z,2024-05-22T14:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,109.96875,110.109375,0.140625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.4450000000015,7251.355000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.04309572996679378,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T14:00:00Z,2024-05-22T15:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.109375,110.203125,0.09375,-5.567260673973743,-1,-2,SHORT,SHORT,1,2,-1,-2,1,2,-93.75,1.51,-95.26,-187.5,3.02,-190.52,-95.26,-93.75,1.51,2203.1850000000013,7060.835000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,-0.06501951335546607,-0.08160454686494381,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T15:00:00Z,2024-05-22T16:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.203125,110.15625,-0.046875,-9.055325880085611,-1,-4,SHORT,SHORT,1,4_PLUS,0,-2,0,2,46.875,0.0,46.875,187.5,3.02,184.48,137.605,140.625,3.02,2250.0600000000013,7245.315000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,-0.10584634223697265,-0.13284539286441419,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T16:00:00Z,2024-05-22T17:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.15625,110.15625,0.0,-3.3648270773334286,0,-1,FLAT,SHORT,0,1,1,3,1,3,0.0,1.51,-1.51,-0.0,4.53,-4.53,-3.0200000000000005,-0.0,3.0200000000000005,2248.5500000000015,7240.785000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,-0.03931422815797703,-0.04934241443237472,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T17:00:00Z,2024-05-22T18:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.15625,110.203125,0.046875,-2.243218051554808,0,-1,FLAT,SHORT,0,1,0,0,0,0,0.0,0.0,0.0,-46.875,0.0,-46.875,-46.875,-46.875,0.0,2248.5500000000015,7193.910000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,-0.026209485438641877,-0.03289494295490459,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T18:00:00Z,2024-05-22T19:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.203125,110.0625,-0.140625,-4.168330672800354,0,-2,FLAT,SHORT,0,2,0,-1,0,1,-0.0,0.0,-0.0,281.25,1.51,279.74,279.74,281.25,1.51,2248.5500000000015,7473.650000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,-0.048722990292418444,-0.06115114278048663,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T19:00:00Z,2024-05-22T20:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.0625,110.109375,0.046875,0.0,0,0,FLAT,FLAT,0,0,0,2,0,2,0.0,0.0,0.0,0.0,3.02,-3.02,-3.02,0.0,3.02,2248.5500000000015,7470.630000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.06126800647173525,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T20:00:00Z,2024-05-22T21:00:00Z,2024-05-22,2024-05-22,2024,ZNU4,ZNU4,110.109375,110.125,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.5500000000015,7470.630000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,0.00959533764783771,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T21:00:00Z,2024-05-22T23:00:00Z,2024-05-22,2024-05-23,2024,ZNU4,ZNU4,110.125,110.078125,-0.046875,-0.3441422170992644,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2248.5500000000015,7470.630000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,0.9416733406226367,0.3528645833333333,1.2550777859379882,-0.28411333183409226,-0.00401977490143679,-0.005045130183264381,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-22T23:00:00Z,2024-05-23T00:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.078125,110.109375,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.5500000000015,7470.630000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.02857015006571828,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T00:00:00Z,2024-05-23T01:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.109375,110.078125,-0.03125,-0.13240719528047082,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2248.5500000000015,7470.630000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,-0.0017865666228402688,-0.002254420628076976,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T01:00:00Z,2024-05-23T02:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.078125,110.140625,0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.5500000000015,7470.630000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.019642288918106487,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T02:00:00Z,2024-05-23T03:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.140625,110.140625,0.0,-2.1169316924501667,0,-1,FLAT,SHORT,0,1,0,-1,0,1,0.0,0.0,0.0,-0.0,1.51,-1.51,-1.51,-0.0,1.51,2248.5500000000015,7469.120000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,-0.028571807387919534,-0.03605399940493956,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T03:00:00Z,2024-05-23T04:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.140625,110.09375,-0.046875,-1.411287794966076,0,-1,FLAT,SHORT,0,1,0,0,0,0,-0.0,0.0,-0.0,46.875,0.0,46.875,46.875,46.875,0.0,2248.5500000000015,7515.995000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,-0.019047871591936882,-0.024035999603281087,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T04:00:00Z,2024-05-23T05:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.09375,110.09375,0.0,0.0,0,0,FLAT,FLAT,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.51,-1.51,-1.51,0.0,1.51,2248.5500000000015,7514.485000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.018551418938727693,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T05:00:00Z,2024-05-23T06:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.09375,110.0625,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2248.5500000000015,7514.485000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.01236761262583741,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T06:00:00Z,2024-05-23T07:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.0625,110.09375,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.5500000000015,7514.485000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.029078408417234414,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T07:00:00Z,2024-05-23T08:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.09375,110.03125,-0.0625,-0.10731017257954632,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2248.5500000000015,7514.485000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,-0.0014477277218247764,-0.0018268488833245522,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T08:00:00Z,2024-05-23T09:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.03125,110.0,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2248.5500000000015,7514.485000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.040701514852116816,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T09:00:00Z,2024-05-23T10:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.0,110.1875,0.1875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.5500000000015,7514.485000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.04796767656807788,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T10:00:00Z,2024-05-23T11:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.1875,110.140625,-0.046875,-6.889185913162502,-1,-3,SHORT,SHORT,1,3,-1,-3,1,3,46.875,1.51,45.365,140.625,4.53,136.095,90.72999999999999,93.75,3.0200000000000005,2293.9150000000013,7650.580000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,-0.0930215489545958,-0.11738140416253734,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T11:00:00Z,2024-05-23T12:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.140625,110.125,-0.015625,-2.2793819248198477,0,-1,FLAT,SHORT,0,1,1,2,1,2,-0.0,1.51,-1.51,15.625,3.02,12.605,14.115,15.625,1.51,2292.4050000000016,7663.185000000009,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,-0.030764365969730534,-0.03882073042515959,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T12:00:00Z,2024-05-23T13:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.125,110.015625,-0.109375,-0.7479062708602519,0,0,FLAT,FLAT,0,0,0,1,0,1,-0.0,0.0,-0.0,-0.0,1.51,-1.51,-1.51,0.0,1.51,2292.4050000000016,7661.675000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,-0.010092910646477549,-0.012735973944583786,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T13:00:00Z,2024-05-23T14:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,110.015625,109.78125,-0.234375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2292.4050000000016,7661.675000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.06618805956902918,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T14:00:00Z,2024-05-23T15:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,109.78125,109.65625,-0.125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2292.4050000000016,7661.675000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.20037537304602893,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2024_VALIDATION_STYLE,VALIDATION_STYLE_NON_LOCKBOX,2024-05-23T15:00:00Z,2024-05-23T16:00:00Z,2024-05-23,2024-05-23,2024,ZNU4,ZNU4,109.65625,109.671875,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.4050000000016,7661.675000000008,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.0938615271656214,0.4716981132075472,1.261873248529023,-0.26592996288519544,0.21691691536402402,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
