row_id,appendix_table,source_group,descriptive_name,author_market_code,source_exchange,source_currency,source_multiplier,first_source_year,provider_name,provider_symbol,provider_exchange,provider_currency,provider_multiplier,provider_contract_family,provider_instrument_status,provider_mapping_status,provider_mapping_review_status,local_canonical_instrument_id,contract_identity_status,contract_identity_review_status,normalized_exchange,exchange_evidence_reference,normalized_currency,currency_evidence_reference,contract_family,contract_family_evidence_reference,contract_variant,variant_evidence_reference,multiplier_semantics,multiplier_value,multiplier_evidence_reference,point_value,tick_size,tick_value,tick_value_evidence_reference,active_status,active_status_evidence_reference,delivery_cycle_status,delivery_cycle_summary,delivery_cycle_evidence_reference,local_identity_block_reason,substitution_status,market_data_rows_included,provider_api_accessed,ninjatrader_export_used,production_contract_identity_lock_status,notes
APPENDIX_C_182_002,182,Energy futures,WTI Crude (mini),QM,NYMEX,USD,500,1988,NinjaTrader static MasterInstruments,QM,CME,NINJATRADER_RAW_CURRENCY_CODE_7,500.0,E-mini Crude Oil Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_182_002_QM,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,E-mini Crude Oil Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,mini|e-mini,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,500,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,500.0,0.025,12.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_182_003,182,Energy futures,Gas last day,HH,NYMEX,USD,10000,2006,NinjaTrader static MasterInstruments,HH,NYMEX,NINJATRADER_RAW_CURRENCY_CODE_7,10000.0,Henry Hub Natural Gas Last Day Financial Futures,STATIC_MASTER_PRESENT_STATUS_REQUIRES_REVIEW,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_182_003_HH,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Henry Hub Natural Gas Last Day Financial Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,last_day|financial,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,10000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,10000.0,0.001,10,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,STATIC_MASTER_PRESENT_STATUS_REQUIRES_REVIEW,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_182_004,182,Energy futures,Gasoline,RB,NYMEX,USD,42000,1985,NinjaTrader static MasterInstruments,RB,NYMEX,NINJATRADER_RAW_CURRENCY_CODE_7,42000.0,RBOB Gasoline Physical Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_182_004_RB,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,RBOB Gasoline Physical Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,physical,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,42000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,42000.0,0.0001,4.2,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_182_005,182,Energy futures,Henry Hub Gas (mini),QG,NYMEX,USD,2500,1990,NinjaTrader static MasterInstruments,QG,,NINJATRADER_RAW_CURRENCY_CODE_7,2500.0,E-mini Natural Gas Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_182_005_QG,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,E-mini Natural Gas Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,mini|e-mini,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,2500,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,2500.0,0.005,12.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_182_006,182,Energy futures,Heating Oil,HO,NYMEX,USD,42000,1980,NinjaTrader static MasterInstruments,HO,NYMEX,NINJATRADER_RAW_CURRENCY_CODE_7,42000.0,NY Harbor ULSD Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_182_006_HO,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NY Harbor ULSD Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,42000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,42000.0,0.0001,4.2,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_183_001,183,Agricultural futures,Bloomberg Commodity,AIGCI,ECBOT,USD,100,2006,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_183_001_AIGCI,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_183_002,183,Agricultural futures,Cheese,CSC,GLOBEX,USD,20000,2010,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_183_002_CSC,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,20000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_183_003,183,Agricultural futures,Corn,ZC,ECBOT,USD,5000,1972,NinjaTrader static MasterInstruments,ZC,CBOT|UT|CME_CBT|CME,NINJATRADER_RAW_CURRENCY_CODE_7,50.0,Corn Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_183_003_ZC,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Corn Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,5000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,50.0,0.25,12.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_183_004,183,Agricultural futures,Feeder Cattle,GF,GLOBEX,USD,50000,1977,NinjaTrader static MasterInstruments,GF,CME,NINJATRADER_RAW_CURRENCY_CODE_7,500.0,Feeder Cattle Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_183_004_GF,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Feeder Cattle Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,50000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,500.0,0.025,12.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_183_005,183,Agricultural futures,Lean Hogs,HE,GLOBEX,USD,40000,1974,NinjaTrader static MasterInstruments,HE,CME,NINJATRADER_RAW_CURRENCY_CODE_7,400.0,Lean Hog Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_183_005_HE,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Lean Hog Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,40000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,400.0,0.025,10,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_183_006,183,Agricultural futures,Live Cattle,LE,GLOBEX,USD,40000,1971,NinjaTrader static MasterInstruments,LE,CME,NINJATRADER_RAW_CURRENCY_CODE_7,400.0,Live Cattle Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_183_006_LE,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Live Cattle Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,40000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,400.0,0.025,10,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_183_007,183,Agricultural futures,Oats,ZO,ECBOT,USD,5000,1970,NinjaTrader static MasterInstruments,ZO,CBOT|UT|CME_CBT|CME,NINJATRADER_RAW_CURRENCY_CODE_7,50.0,Oats Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_183_007_ZO,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Oats Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,5000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,50.0,0.25,12.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_183_008,183,Agricultural futures,Red Wheat,KE,ECBOT,USD,5000,1995,NinjaTrader static MasterInstruments,KE,CBOT,NINJATRADER_RAW_CURRENCY_CODE_7,50.0,KC HRW Wheat Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_183_008_KE,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,KC HRW Wheat Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,5000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,50.0,0.25,12.5,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
