row_id,appendix_table,source_group,descriptive_name,author_market_code,source_exchange,source_currency,source_multiplier,first_source_year,provider_mapping_status,provider_mapping_review_status,provider_symbol,local_canonical_instrument_id,static_spec_evidence_status,static_spec_evidence_type,static_spec_evidence_reference,external_contract_spec_page_included,provider_master_name,provider_contract_family,contract_family_status,contract_variant_observed,contract_variant_status,source_exchange_value,provider_exchange_tokens,exchange_evidence_status,source_currency_value,provider_currency_raw,currency_evidence_status,source_multiplier_value,provider_point_value,multiplier_semantics_status,point_value_status,tick_size,tick_size_status,tick_value_candidate,tick_value_status,trading_hours_template,trading_hours_status,provider_server_supported_raw,active_status_evidence,delivery_cycle_status,delivery_cycle_summary,market_data_rows_included,provider_api_accessed,ninjatrader_export_used,production_contract_identity_lock_status,substitution_status,notes
APPENDIX_C_181_005,181,Metal and crypto futures,Palladium,PA,NYMEX,USD,100,1977,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,PA,CARVER_APPENDIX_C_181_005_PA,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,PA,Palladium Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,standard_or_unspecified_future,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,CME,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,100,100.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.5,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,50,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_181_006,181,Metal and crypto futures,Platinum,PL,NYMEX,USD,50,1970,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,PL,CARVER_APPENDIX_C_181_006_PL,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,PL,Platinum Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,standard_or_unspecified_future,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,CME,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,50,50.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.1,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,5,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_181_007,181,Metal and crypto futures,Silver,SI,NYMEX,USD,1000,1970,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,SI,CARVER_APPENDIX_C_181_007_SI,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,SI,Silver Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,standard_or_unspecified_future,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,COMEX|CME,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,1000,5000.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.005,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,25,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_181_008,181,Metal and crypto futures,Bitcoin (micro),MBT,CME,USD,0.1,2017,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,MBT,CARVER_APPENDIX_C_181_008_MBT,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,MBT,CME Micro Bitcoin Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,micro|crypto,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,CME,CME,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,0.1,0.1,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,5.0,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.5,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,CME FX Futures ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_181_009,181,Metal and crypto futures,Ethereum,ETHUSDRR,CME,USD,50,2012,BLOCKED_UNAVAILABLE,BLOCKED,,CARVER_APPENDIX_C_181_009_ETHUSDRR,NO_STATIC_PROVIDER_MASTER_CONTRACT_SPEC_AVAILABLE_FOR_ROW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,,,UNAVAILABLE,crypto,UNAVAILABLE,CME,,UNAVAILABLE,USD,,UNAVAILABLE,50,,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,UNAVAILABLE,,NO,NO,NO,NOT_LOCKED,NO_SUBSTITUTION_ATTEMPTED,No exact NinjaTrader static futures master candidate was available; row remains blocked until new static source-native spec evidence is introduced.
APPENDIX_C_182_001,182,Energy futures,Brent Crude last day,BZ,NYMEX,USD,1000,2020,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,BZ,CARVER_APPENDIX_C_182_001_BZ,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,BZ,CME Brent Last Day Financial Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,last_day|financial,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,NYMEX,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,1000,1000.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.01,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,10,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_182_002,182,Energy futures,WTI Crude (mini),QM,NYMEX,USD,500,1988,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,QM,CARVER_APPENDIX_C_182_002_QM,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,QM,E-mini Crude Oil Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,mini|e-mini,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,CME,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,500,500.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.025,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,12.5,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_182_003,182,Energy futures,Gas last day,HH,NYMEX,USD,10000,2006,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,HH,CARVER_APPENDIX_C_182_003_HH,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,HH,Henry Hub Natural Gas Last Day Financial Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,last_day|financial,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,NYMEX,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,10000,10000.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.001,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,10,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Energy RTH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,0,STATIC_MASTER_PRESENT_STATUS_REQUIRES_REVIEW,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_182_004,182,Energy futures,Gasoline,RB,NYMEX,USD,42000,1985,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,RB,CARVER_APPENDIX_C_182_004_RB,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,RB,RBOB Gasoline Physical Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,physical,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,NYMEX,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,42000,42000.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.0001,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,4.2,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_182_005,182,Energy futures,Henry Hub Gas (mini),QG,NYMEX,USD,2500,1990,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,QG,CARVER_APPENDIX_C_182_005_QG,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,QG,E-mini Natural Gas Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,mini|e-mini,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,,PROVIDER_EXCHANGE_EMPTY_REQUIRES_SPEC_EVIDENCE,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,2500,2500.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.005,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,12.5,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_182_006,182,Energy futures,Heating Oil,HO,NYMEX,USD,42000,1980,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,HO,CARVER_APPENDIX_C_182_006_HO,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,HO,NY Harbor ULSD Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,standard_or_unspecified_future,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,NYMEX,NYMEX,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,42000,42000.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.0001,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,4.2,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_183_001,183,Agricultural futures,Bloomberg Commodity,AIGCI,ECBOT,USD,100,2006,BLOCKED_UNAVAILABLE,BLOCKED,,CARVER_APPENDIX_C_183_001_AIGCI,NO_STATIC_PROVIDER_MASTER_CONTRACT_SPEC_AVAILABLE_FOR_ROW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,,,UNAVAILABLE,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,UNAVAILABLE,ECBOT,,UNAVAILABLE,USD,,UNAVAILABLE,100,,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,UNAVAILABLE,,NO,NO,NO,NOT_LOCKED,NO_SUBSTITUTION_ATTEMPTED,No exact NinjaTrader static futures master candidate was available; row remains blocked until new static source-native spec evidence is introduced.
APPENDIX_C_183_002,183,Agricultural futures,Cheese,CSC,GLOBEX,USD,20000,2010,BLOCKED_UNAVAILABLE,BLOCKED,,CARVER_APPENDIX_C_183_002_CSC,NO_STATIC_PROVIDER_MASTER_CONTRACT_SPEC_AVAILABLE_FOR_ROW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,,,UNAVAILABLE,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,UNAVAILABLE,GLOBEX,,UNAVAILABLE,USD,,UNAVAILABLE,20000,,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,UNAVAILABLE,,NO,NO,NO,NOT_LOCKED,NO_SUBSTITUTION_ATTEMPTED,No exact NinjaTrader static futures master candidate was available; row remains blocked until new static source-native spec evidence is introduced.
APPENDIX_C_183_003,183,Agricultural futures,Corn,ZC,ECBOT,USD,5000,1972,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,ZC,CARVER_APPENDIX_C_183_003_ZC,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,ZC,Corn Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,standard_or_unspecified_future,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,ECBOT,CBOT|UT|CME_CBT|CME,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,5000,50.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.25,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,12.5,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,CBOT Agriculturals ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
APPENDIX_C_183_004,183,Agricultural futures,Feeder Cattle,GF,GLOBEX,USD,50000,1977,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,GF,CARVER_APPENDIX_C_183_004_GF,STATIC_PROVIDER_MASTER_FIELDS_PRESENT_REQUIRES_CONTRACT_SPEC_REVIEW,NINJATRADER_STATIC_MASTER_FIELDS_ONLY_NO_EXTERNAL_SPEC_PAGE,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,NO,GF,Feeder Cattle Futures,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,standard_or_unspecified_future,HEURISTIC_FROM_STATIC_TEXT_NOT_LOCKED,GLOBEX,CME,PROVIDER_EXCHANGE_TOKENS_PRESENT_REQUIRES_NORMALIZATION,USD,NINJATRADER_RAW_CURRENCY_CODE_7,RAW_PROVIDER_CURRENCY_CODE_PRESENT_REQUIRES_NORMALIZATION,50000,500.0,SOURCE_MULTIPLIER_AND_PROVIDER_POINT_VALUE_PRESENT_REQUIRES_SEMANTIC_RECONCILIATION,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,0.025,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_LOCKED,12.5,DERIVED_CANDIDATE_FROM_POINT_VALUE_TIMES_TICK_SIZE_NOT_LOCKED,CME Commodities ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,1,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,NO,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Static NinjaTrader master fields are present but external/provider/exchange contract specs are still required before contract identity can be locked.
