row_id,appendix_table,source_group,descriptive_name,author_market_code,local_canonical_instrument_id,contract_identity_status,session_roll_readiness_status,session_calendar_status,session_calendar_reference,trading_hours_template,trading_hours_template_status,timezone_status,timezone_reference,daily_close_time_status,daily_close_time_reference,completed_bar_policy_status,completed_bar_policy_reference,holiday_calendar_status,holiday_calendar_reference,early_close_policy_status,early_close_policy_reference,roll_rule_status,roll_rule_reference,delivery_cycle_status,delivery_cycle_reference,back_adjustment_status,back_adjustment_reference,stale_bar_policy_status,missing_bar_policy_status,alignment_policy_status,market_row_access_status,provider_api_accessed,ninjatrader_export_used,production_session_roll_lock_status,substitution_status,block_reason,notes
APPENDIX_C_180_001,180,Cross and EM FX futures,EUR/GBP,RP,CARVER_APPENDIX_C_180_001_RP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_180_002,180,Cross and EM FX futures,EUR/JPY,RY,CARVER_APPENDIX_C_180_002_RY,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_180_003,180,Cross and EM FX futures,BRE/USD,BRE,CARVER_APPENDIX_C_180_003_BRE,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_180_004,180,Cross and EM FX futures,USD/Offshore CNH,UC,CARVER_APPENDIX_C_180_004_UC,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_180_005,180,Cross and EM FX futures,INR/USD,SIR,CARVER_APPENDIX_C_180_005_SIR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_180_006,180,Cross and EM FX futures,MXP/USD,MXP,CARVER_APPENDIX_C_180_006_MXP,CONTRACT_IDENTITY_BLOCKED_VARIANT_MISMATCH,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,CME US Index Futures ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_VARIANT_MISMATCH; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_180_007,180,Cross and EM FX futures,RUR/USD,RUR,CARVER_APPENDIX_C_180_007_RUR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_180_008,180,Cross and EM FX futures,USD/SGD,SND,CARVER_APPENDIX_C_180_008_SND,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_181_001,181,Metal and crypto futures,Aluminium,ALI,CARVER_APPENDIX_C_181_001_ALI,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_181_002,181,Metal and crypto futures,Copper,HG,CARVER_APPENDIX_C_181_002_HG,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_181_003,181,Metal and crypto futures,Gold (micro),MGC,CARVER_APPENDIX_C_181_003_MGC,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_181_004,181,Metal and crypto futures,Iron,SCI,CARVER_APPENDIX_C_181_004_SCI,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_181_005,181,Metal and crypto futures,Palladium,PA,CARVER_APPENDIX_C_181_005_PA,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_181_006,181,Metal and crypto futures,Platinum,PL,CARVER_APPENDIX_C_181_006_PL,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_181_007,181,Metal and crypto futures,Silver,SI,CARVER_APPENDIX_C_181_007_SI,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,Nymex Metals - Energy ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_181_008,181,Metal and crypto futures,Bitcoin (micro),MBT,CARVER_APPENDIX_C_181_008_MBT,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,CME FX Futures ETH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_181_009,181,Metal and crypto futures,Ethereum,ETHUSDRR,CARVER_APPENDIX_C_181_009_ETHUSDRR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
